,Year,Area
13368,1981,1.214058
13369,1981,1.214058
13370,1981,0.809372
13371,1981,0.0
13372,1981,0.0
13373,1981,0.809372
13374,1981,0.0
13375,1981,0.0
13376,1981,7.284348
13377,1981,6.07029
13378,1981,1.214058
13379,1981,8.09372
13380,1981,18.21087
13381,1981,1.214058
13382,1981,1.618744
13383,1981,0.0
13384,1981,1.214058
13385,1981,40.4686
13386,1981,0.0
13387,1981,0.0
13388,1981,0.404686
13389,1981,0.0
13390,1981,0.0
13391,1981,0.0
13392,1981,0.0
13393,1981,1.214058
13394,1981,0.0
13395,1981,0.0
13396,1981,0.0
13397,1981,0.0
13398,1981,0.0
13399,1981,0.0
13400,1981,110.074592
13401,1981,0.0
13402,1981,0.0
13403,1981,0.0
13404,1981,0.0
13405,1981,0.0
13406,1981,0.0
13407,1981,0.0
13408,1981,0.0
13409,1981,0.0
13410,1981,0.0
13411,1981,1.214058
13412,1981,0.0
13413,1981,0.0
13414,1981,0.0
13415,1981,0.0
13416,1981,0.0
13417,1981,0.0
13418,1981,0.0
13419,1981,0.0
13420,1981,0.0
13421,1981,0.0
13422,1981,0.0
13423,1981,0.809372
13424,1981,14.973381999999999
13425,1981,0.0
13426,1981,0.0
13427,1981,0.0
13428,1981,0.0
13429,1981,9.712464
13430,1981,0.0
13431,1981,0.0
13432,1981,0.0
13433,1981,0.0
13434,1981,0.0
13435,1981,0.809372
13436,1981,0.0
13437,1981,0.0
13438,1981,0.0
13439,1981,0.0
13440,1981,0.0
13441,1981,0.0
13442,1981,0.0
13443,1981,0.0
13444,1981,0.0
13445,1981,0.0
13446,1981,0.0
13447,1981,0.0
13448,1981,0.0
13449,1981,0.0
13450,1981,0.0
13451,1981,0.0
13452,1981,0.0
13453,1981,0.0
13454,1981,0.0
13455,1981,3.642174
13456,1981,1.214058
13457,1981,0.809372
13458,1981,0.0
13459,1981,0.0
13460,1981,0.0
13461,1981,76.89034
13462,1981,0.0
13463,1981,1.214058
13464,1981,0.0
13465,1981,0.0
13466,1981,0.0
13467,1981,0.0
13468,1981,0.0
13469,1981,0.0
13470,1981,0.0
13471,1981,0.404686
13472,1981,0.809372
13473,1981,10.11715
13474,1981,0.0
13475,1981,0.0
13476,1981,0.0
13477,1981,0.0
13478,1981,0.404686
13479,1981,0.404686
13480,1981,0.0
13481,1981,0.0
13482,1981,0.0
13483,1981,6.07029
13484,1981,0.809372
13485,1981,0.0
13486,1981,2.02343
13487,1981,0.0
13488,1981,0.404686
13489,1981,0.0
13490,1981,0.0
13491,1981,0.0
13492,1981,0.0
13493,1981,0.0
13494,1981,0.0
13495,1981,0.0
13496,1981,0.0
13497,1981,0.0
13498,1981,20.2343
13499,1981,8.09372
13500,1981,4.04686
13501,1981,0.404686
13502,1981,18.21087
13503,1981,0.404686
13504,1981,0.809372
13505,1981,1.214058
13506,1981,1.618744
13507,1981,1.214058
13508,1981,3.237488
13509,1981,0.0
13510,1981,20.2343
13511,1981,0.0
13512,1981,0.809372
13513,1981,0.0
13514,1981,45.729518
13515,1981,0.0
13516,1981,8.09372
13517,1981,0.0
13518,1981,0.404686
13519,1981,0.0
13520,1981,2.02343
13521,1981,0.0
13522,1981,0.0
13523,1981,1.618744
13524,1981,2.02343
13525,1981,0.0
13526,1981,1.214058
13527,1981,13999.007377219998
13528,1981,1.214058
13529,1981,4.856232
13530,1981,2.428116
13531,1981,0.0
13532,1981,0.0
13533,1981,0.0
13534,1981,2.02343
13535,1981,1.618744
13536,1981,0.404686
13537,1981,2.02343
13538,1981,0.0
13539,1981,6.07029
13540,1981,11.331208
13541,1981,24.28116
13542,1981,186.15556
13543,1981,1.618744
13544,1981,0.809372
13545,1981,0.404686
13546,1981,1.618744
13547,1981,0.404686
13548,1981,3.237488
13549,1981,0.809372
13550,1981,4.451546
13551,1981,6.07029
13552,1981,0.0
13553,1981,0.0
13554,1981,0.0
13555,1981,0.0
13556,1981,2.428116
13557,1981,0.809372
13558,1981,0.0
13559,1981,0.0
13560,1981,0.404686
13561,1981,0.404686
13562,1981,72.84348
13563,1981,1.214058
13564,1981,0.404686
13565,1981,0.809372
13566,1981,0.0
13567,1981,0.0
13568,1981,0.0
13569,1981,0.0
13570,1981,0.404686
13571,1981,2.428116
13572,1981,0.809372
13573,1981,0.0
13574,1981,6.07029
13575,1981,72.84348
13576,1981,2.02343
13577,1981,0.404686
13578,1981,112598.65905059999
13579,1981,17051.84524914
13580,1981,0.809372
13581,1981,0.0
13582,1981,0.0
13583,1981,0.0
13584,1981,0.404686
13585,1981,0.0
13586,1981,0.0
13587,1981,0.0
13588,1981,0.0
13589,1981,0.404686
13590,1981,0.0
13591,1981,0.0
13592,1981,0.404686
13593,1981,0.0
13594,1981,0.0
13595,1981,0.404686
13596,1981,0.404686
13597,1981,0.404686
13598,1981,0.809372
13599,1981,1106.5774452599999
13600,1981,0.0
13601,1981,0.809372
13602,1981,0.0
13603,1981,0.0
13604,1981,0.809372
13605,1981,0.0
13606,1981,0.0
13607,1981,0.0
13608,1981,1.214058
13609,1981,0.0
13610,1981,0.0
13611,1981,1.618744
13612,1981,0.0
13613,1981,0.0
13614,1981,0.0
13615,1981,3.237488
13616,1981,0.0
13617,1981,0.0
13618,1981,0.0
13619,1981,0.0
13620,1981,0.404686
13621,1981,0.809372
13622,1981,0.0
13623,1981,100304.30241745999
13624,1981,0.404686
13625,1981,0.404686
13626,1981,0.0
13627,1981,0.0
13628,1981,1.214058
13629,1981,0.0
13630,1981,0.404686
13631,1981,2.428116
13632,1981,0.809372
13633,1981,117002.5735084
13634,1981,0.0
13635,1981,0.404686
13636,1981,0.0
13637,1981,0.404686
13638,1981,38588.60285898
13639,1981,14.16401
13640,1981,0.0
13641,1981,8.09372
13642,1981,0.0
13643,1981,0.0
13644,1981,0.0
13645,1981,0.0
13646,1981,0.404686
13647,1981,0.0
13648,1981,0.0
13649,1981,0.0
13650,1981,0.0
13651,1981,0.404686
13652,1981,60.7029
13653,1981,2.428116
13654,1981,0.0
13655,1981,0.0
13656,1981,6.07029
13657,1981,0.404686
13658,1981,16.18744
13659,1981,1.618744
13660,1981,0.0
13661,1981,0.0
13662,1981,0.809372
13663,1981,0.809372
13664,1981,0.404686
13665,1981,0.0
13666,1981,3.642174
13667,1981,0.404686
13668,1981,0.0
13669,1981,2.02343
13670,1981,0.0
13671,1981,3.642174
13672,1981,0.0
13673,1981,0.809372
13674,1981,0.0
13675,1981,24.28116
13676,1981,24.28116
13677,1981,0.809372
13678,1981,1.214058
13679,1981,4.04686
13680,1981,0.0
13681,1981,2.428116
13682,1981,1.618744
13683,1981,0.0
13684,1981,1.214058
13685,1981,3.642174
13686,1981,0.0
13687,1981,0.0
13688,1981,0.0
13689,1981,2.02343
13690,1981,0.0
13691,1981,0.0
13692,1981,0.0
13693,1981,0.0
13694,1981,0.809372
13695,1981,0.0
13696,1981,0.0
13697,1981,0.0
13698,1981,16.18744
13699,1981,0.404686
13700,1981,1.214058
13701,1981,0.809372
13702,1981,0.0
13703,1981,0.809372
13704,1981,4.04686
13705,1981,0.809372
13706,1981,0.404686
13707,1981,14.16401
13708,1981,1.618744
13709,1981,0.809372
13710,1981,4.04686
13711,1981,0.0
13712,1981,0.0
13713,1981,0.404686
13714,1981,0.0
13715,1981,65.154446
13716,1981,3.642174
13717,1981,0.0
13718,1981,0.0
13719,1981,0.0
13720,1981,0.0
13721,1981,38.44517
13722,1981,1.618744
13723,1981,0.0
13724,1981,0.0
13725,1981,0.0
13726,1981,0.0
13727,1981,0.0
13728,1981,0.0
13729,1981,0.0
13730,1981,0.0
13731,1981,0.0
13732,1981,0.0
13733,1981,0.0
13734,1981,0.0
13735,1981,0.0
13736,1981,0.0
13737,1981,0.0
13738,1981,1.214058
13739,1981,0.404686
13740,1981,0.0
13741,1981,0.0
13742,1981,0.0
13743,1981,0.0
13744,1981,0.0
13745,1981,0.0
13746,1981,0.0
13747,1981,0.404686
13748,1981,0.0
13749,1981,0.0
13750,1981,0.404686
13751,1981,0.0
13752,1981,0.0
13753,1981,0.0
13754,1981,0.0
13755,1981,0.0
13756,1981,0.0
13757,1981,0.0
13758,1981,0.0
13759,1981,0.0
13760,1981,0.0
13761,1981,0.0
13762,1981,0.0
13763,1981,0.0
13764,1981,0.0
13765,1981,0.0
13766,1981,0.0
13767,1981,0.0
13768,1981,0.0
13769,1981,0.0
13770,1981,0.0
13771,1981,0.0
13772,1981,18.21087
13773,1981,0.404686
13774,1981,0.0
13775,1981,1.214058
13776,1981,19.020242
13777,1981,1.618744
13778,1981,0.0
13779,1981,16.18744
13780,1981,0.404686
13781,1981,12.14058
13782,1981,0.0
13783,1981,1.618744
13784,1981,0.0
13785,1981,0.0
13786,1981,0.0
13787,1981,0.0
13788,1981,2.02343
13789,1981,1.214058
13790,1981,64.74976
13791,1981,0.0
13792,1981,0.0
13793,1981,0.0
13794,1981,0.0
13795,1981,10.11715
13796,1981,2.02343
13797,1981,0.0
13798,1981,0.404686
13799,1981,0.0
13800,1981,0.0
13801,1981,0.0
13802,1981,0.0
13803,1981,0.0
13804,1981,0.0
13805,1981,0.0
13806,1981,0.0
13807,1981,0.0
13808,1981,0.0
13809,1981,0.0
13810,1981,0.0
13811,1981,0.404686
13812,1981,0.0
13813,1981,0.0
13814,1981,0.0
13815,1981,0.0
13816,1981,0.0
13817,1981,0.0
13818,1981,0.0
13819,1981,1.214058
13820,1981,0.0
13821,1981,0.404686
13822,1981,0.0
13823,1981,0.0
13824,1981,0.0
13825,1981,0.404686
13826,1981,5.260918
13827,1981,0.0
13828,1981,0.0
13829,1981,0.404686
13830,1981,44.51546
13831,1981,0.0
13832,1981,0.0
13833,1981,0.0
13834,1981,0.0
13835,1981,0.0
13836,1981,0.0
13837,1981,0.0
13838,1981,0.0
13839,1981,0.0
13840,1981,0.0
13841,1981,0.0
13842,1981,0.0
13843,1981,0.0
13844,1981,0.0
13845,1981,0.0
13846,1981,0.0
13847,1981,0.0
13848,1981,0.0
13849,1981,0.404686
13850,1981,0.0
13851,1981,0.0
13852,1981,0.0
13853,1981,0.404686
13854,1981,0.0
13855,1981,0.0
13856,1981,0.0
13857,1981,0.0
13858,1981,6.879662
13859,1981,0.404686
13860,1981,2.02343
13861,1981,0.0
13862,1981,0.0
13863,1981,2.832802
13864,1981,0.809372
13865,1981,0.0
13866,1981,0.0
13867,1981,0.0
13868,1981,0.0
13869,1981,0.404686
13870,1981,0.0
13871,1981,0.0
13872,1981,0.0
13873,1981,0.0
13874,1981,0.0
13875,1981,0.0
13876,1981,1.618744
13877,1981,2.428116
13878,1981,0.0
13879,1981,0.0
13880,1981,0.404686
13881,1981,1.618744
13882,1981,0.404686
13883,1981,0.0
13884,1981,14.568696
13885,1981,0.809372
13886,1981,17.806184
13887,1981,6.07029
13888,1981,6.07029
13889,1981,161.8744
13890,1981,0.809372
13891,1981,0.404686
13892,1981,0.404686
13893,1981,0.0
13894,1981,1.618744
13895,1981,0.0
13896,1981,0.0
13897,1981,10.11715
13898,1981,1.618744
13899,1981,0.0
13900,1981,0.0
13901,1981,0.0
13902,1981,0.0
13903,1981,0.404686
13904,1981,6.879662
13905,1981,0.809372
13906,1981,0.0
13907,1981,0.0
13908,1981,0.0
13909,1981,0.0
13910,1981,0.404686
13911,1981,0.0
13912,1981,0.0
13913,1981,0.0
13914,1981,1.214058
13915,1981,1.214058
13916,1981,0.0
13917,1981,0.809372
13918,1981,0.0
13919,1981,0.0
13920,1981,0.404686
13921,1981,0.404686
13922,1981,0.0
13923,1981,6.07029
13924,1981,0.404686
13925,1981,0.0
13926,1981,0.404686
13927,1981,0.0
13928,1981,97.12464
13929,1981,6.07029
13930,1981,2.02343
13931,1981,0.0
13932,1981,0.0
13933,1981,0.0
13934,1981,0.0
13935,1981,0.809372
13936,1981,0.404686
13937,1981,0.0
13938,1981,0.0
13939,1981,0.0
13940,1981,0.0
13941,1981,8.09372
13942,1981,8.09372
13943,1981,0.0
13944,1981,0.0
13945,1981,0.0
13946,1981,0.0
13947,1981,0.0
13948,1981,0.0
13949,1981,0.0
13950,1981,0.404686
13951,1981,0.0
13952,1981,0.0
13953,1981,0.809372
13954,1981,0.0
13955,1981,0.404686
13956,1981,0.0
13957,1981,0.404686
13958,1981,277.89382934
13959,1981,0.0
13960,1981,0.809372
13961,1981,0.404686
13962,1981,0.809372
13963,1981,4.04686
13964,1981,0.404686
13965,1981,0.0
13966,1981,0.0
13967,1981,0.0
13968,1981,0.0
13969,1981,0.0
13970,1981,0.404686
13971,1981,0.0
13972,1981,0.0
13973,1981,0.0
13974,1981,0.0
13975,1981,0.0
13976,1981,0.404686
13977,1981,0.404686
13978,1981,0.404686
13979,1981,0.404686
13980,1981,0.0
13981,1981,1.214058
13982,1981,2.02343
13983,1981,0.404686
13984,1981,0.404686
13985,1981,0.0
13986,1981,2.02343
13987,1981,1.618744
13988,1981,0.0
13989,1981,48.56232
13990,1981,16.18744
13991,1981,20.2343
13992,1981,0.0
13993,1981,0.0
13994,1981,5.260918
13995,1981,0.0
13996,1981,0.0
13997,1981,0.0
13998,1981,0.0
13999,1981,0.0
14000,1981,0.0
14001,1981,0.0
14002,1981,0.0
14003,1981,0.0
14004,1981,0.0
14005,1981,0.0
14006,1981,0.0
14007,1981,14.16401
14008,1981,0.0
14009,1981,0.0
14010,1981,20.2343
14011,1981,0.404686
14012,1981,0.0
14013,1981,0.404686
14014,1981,1.618744
14015,1981,0.0
14016,1981,0.0
14017,1981,0.0
14018,1981,0.0
14019,1981,0.0
14020,1981,0.0
14021,1981,0.809372
14022,1981,14156.30477856
14023,1981,4238.91183502
14024,1981,0.809372
14025,1981,0.0
14026,1981,0.0
14027,1981,0.0
14028,1981,0.0
14029,1981,0.0
14030,1981,0.0
14031,1981,0.809372
14032,1981,0.0
14033,1981,0.0
14034,1981,29.946763999999998
14035,1981,0.0
14036,1981,14.973381999999999
14037,1981,2.02343
14038,1981,0.0
14039,1981,0.0
14040,1981,0.0
14041,1981,477.99082204
14042,1981,0.0
14043,1981,0.0
14044,1981,0.809372
14045,1981,0.0
14046,1981,0.0
14047,1981,0.0
14048,1981,0.0
14049,1981,0.0
14050,1981,0.0
14051,1981,0.404686
14052,1981,0.0
14053,1981,0.0
14054,1981,0.0
14055,1981,0.0
14056,1981,0.0
14057,1981,0.0
14058,1981,0.0
14059,1981,0.0
14060,1981,0.0
14061,1981,0.0
14062,1981,0.0
14063,1981,0.809372
14064,1981,0.0
14065,1981,0.0
14066,1981,0.0
14067,1981,0.0
14068,1981,0.0
14069,1981,0.0
14070,1981,0.404686
14071,1981,0.0
14072,1981,2.832802
14073,1981,1.618744
14074,1981,0.404686
14075,1981,4.04686
14076,1981,23.876473999999998
14077,1981,0.404686
14078,1981,3.237488
14079,1981,20.2343
14080,1981,0.404686
14081,1981,80.127828
14082,1981,0.809372
14083,1981,12.949952
14084,1981,6.07029
14085,1981,1.214058
14086,1981,20.2343
14087,1981,48.56232
14088,1981,0.0
14089,1981,0.0
14090,1981,72.84348
14091,1981,60.7029
14092,1981,1.214058
14093,1981,116.549568
14094,1981,25.899904
14095,1981,1.214058
14096,1981,0.0
14097,1981,0.809372
14098,1981,8.09372
14099,1981,0.404686
14100,1981,0.809372
14101,1981,0.0
14102,1981,0.809372
14103,1981,0.404686
14104,1981,1.618744
14105,1981,0.0
14106,1981,0.0
14107,1981,0.0
14108,1981,0.404686
14109,1981,0.404686
14110,1981,1.618744
14111,1981,0.0
14112,1981,0.809372
14113,1981,0.809372
14114,1981,9.712464
14115,1981,0.0
14116,1981,0.0
14117,1981,9.307777999999999
14118,1981,0.0
14119,1981,0.0
14120,1981,6.474976
14121,1981,2.02343
14122,1981,0.0
14123,1981,0.404686
14124,1981,0.0
14125,1981,5.260918
14126,1981,0.404686
14127,1981,0.404686
14128,1981,0.404686
14129,1981,0.0
14130,1981,0.0
14131,1981,0.0
14132,1981,1.214058
14133,1981,0.0
14134,1981,0.404686
14135,1981,0.0
14136,1981,0.0
14137,1981,0.809372
14138,1981,0.0
14139,1981,0.0
14140,1981,6.879662
14141,1981,0.0
14142,1981,0.0
14143,1981,0.0
14144,1981,414.49154178
14145,1981,0.0
14146,1981,0.0
14147,1981,0.404686
14148,1981,0.404686
14149,1981,0.0
14150,1981,0.0
14151,1981,0.404686
14152,1981,0.0
14153,1981,50.58575
14154,1981,0.0
14155,1981,0.0
14156,1981,0.0
14157,1981,0.0
14158,1981,0.0
14159,1981,0.0
14160,1981,0.0
14161,1981,0.0
14162,1981,0.0
14163,1981,0.0
14164,1981,0.0
14165,1981,0.0
14166,1981,0.0
14167,1981,0.0
14168,1981,0.0
14169,1981,0.0
14170,1981,0.404686
14171,1981,4.04686
14172,1981,0.404686
14173,1981,10.11715
14174,1981,0.0
14175,1981,0.0
14176,1981,0.404686
14177,1981,0.0
14178,1981,0.0
14179,1981,0.0
14180,1981,3.237488
14181,1981,0.809372
14182,1981,0.0
14183,1981,0.0
14184,1981,0.404686
14185,1981,0.0
14186,1981,0.0
14187,1981,0.0
14188,1981,0.0
14189,1981,60.7029
14190,1981,0.809372
14191,1981,4.04686
14192,1981,0.0
14193,1981,0.0
14194,1981,0.0
14195,1981,1.214058
14196,1981,0.404686
14197,1981,0.0
14198,1981,0.404686
14199,1981,0.0
14200,1981,0.0
14201,1981,3.237488
14202,1981,26.30459
14203,1981,0.0
14204,1981,10.11715
14205,1981,325.6912928
14206,1981,0.0
14207,1981,0.0
14208,1981,7.284348
14209,1981,5.665604
14210,1981,0.0
14211,1981,0.0
14212,1981,0.809372
14213,1981,60.7029
14214,1981,0.0
14215,1981,0.0
14216,1981,0.0
14217,1981,0.0
14218,1981,0.0
14219,1981,0.0
14220,1981,0.0
14221,1981,0.0
14222,1981,0.0
14223,1981,0.809372
14224,1981,0.0
14225,1981,65.154446
14226,1981,0.0
14227,1981,0.0
14228,1981,0.404686
14229,1981,0.0
14230,1981,0.0
14231,1981,0.0
14232,1981,0.0
14233,1981,3.237488
14234,1981,0.0
14235,1981,0.0
14236,1981,0.0
14237,1981,0.0
14238,1981,1.214058
14239,1981,0.0
14240,1981,0.0
14241,1981,0.0
14242,1981,0.0
14243,1981,4.04686
14244,1981,2.428116
14245,1981,0.0
14246,1981,0.0
14247,1981,0.0
14248,1981,0.0
14249,1981,0.0
14250,1981,0.404686
14251,1981,0.0
14252,1981,0.0
14253,1981,0.0
14254,1981,0.0
14255,1981,0.0
14256,1981,0.0
14257,1981,0.0
14258,1981,0.0
14259,1981,0.0
14260,1981,0.0
14261,1981,0.0
14262,1981,0.0
14263,1981,0.0
14264,1981,0.0
14265,1981,0.809372
14266,1981,0.404686
14267,1981,0.0
14268,1981,0.0
14269,1981,0.0
14270,1981,0.0
14271,1981,0.0
14272,1981,0.0
14273,1981,0.0
14274,1981,0.0
14275,1981,0.0
14276,1981,1.214058
14277,1981,0.0
14278,1981,0.0
14279,1981,0.0
14280,1981,0.0
14281,1981,0.0
14282,1981,0.0
14283,1981,0.0
14284,1981,0.0
14285,1981,0.0
14286,1981,0.0
14287,1981,0.0
14288,1981,0.0
14289,1981,0.0
14290,1981,0.0
14291,1981,0.0
14292,1981,0.0
14293,1981,0.0
14294,1981,0.0
14295,1981,0.0
14296,1981,0.0
14297,1981,8.09372
14298,1981,0.404686
14299,1981,0.0
14300,1981,0.0
14301,1981,6.879662
14302,1981,8.09372
14303,1981,0.0
14304,1981,1.618744
14305,1981,0.0
14306,1981,1.618744
14307,1981,2.02343
14308,1981,0.0
14309,1981,0.0
14310,1981,0.0
14311,1981,0.404686
14312,1981,0.0
14313,1981,0.0
14314,1981,0.0
14315,1981,0.404686
14316,1981,0.0
14317,1981,0.0
14318,1981,0.0
14319,1981,0.0
14320,1981,1.618744
14321,1981,0.0
14322,1981,0.404686
14323,1981,0.404686
14324,1981,0.0
14325,1981,491.89178613999997
14326,1981,0.0
14327,1981,0.0
14328,1981,0.0
14329,1981,0.0
14330,1981,0.0
14331,1981,1.214058
14332,1981,0.0
14333,1981,0.0
14334,1981,0.809372
14335,1981,0.404686
14336,1981,0.404686
14337,1981,0.0
14338,1981,0.0
14339,1981,0.0
14340,1981,0.0
14341,1981,0.0
14342,1981,0.0
14343,1981,0.404686
14344,1981,2.832802
14345,1981,0.0
14346,1981,0.0
14347,1981,0.0
14348,1981,0.809372
14349,1981,0.809372
14350,1981,0.0
14351,1981,0.0
14352,1981,0.0
14353,1981,0.0
14354,1981,0.0
14355,1981,0.0
14356,1981,0.0
14357,1981,0.809372
14358,1981,0.0
14359,1981,0.0
14360,1981,0.0
14361,1981,0.0
14362,1981,0.0
14363,1981,0.0
14364,1981,0.404686
14365,1981,0.809372
14366,1981,0.0
14367,1981,0.0
14368,1981,11.331208
14369,1981,2.02343
14370,1981,0.0
14371,1981,0.0
14372,1981,0.0
14373,1981,0.0
14374,1981,0.0
14375,1981,1.214058
14376,1981,0.0
14377,1981,0.0
14378,1981,0.0
14379,1981,0.404686
14380,1981,0.0
14381,1981,0.0
14382,1981,0.0
14383,1981,0.0
14384,1981,0.0
14385,1981,0.0
14386,1981,0.0
14387,1981,14202.00192168
14388,1981,0.0
14389,1981,0.0
14390,1981,0.0
14391,1981,0.404686
14392,1981,0.404686
14393,1981,8.09372
14394,1981,0.0
14395,1981,1018.4773030599999
14396,1981,0.809372
14397,1981,176.03841
14398,1981,0.0
14399,1981,21.448358
14400,1981,2.428116
14401,1981,0.0
14402,1981,2.428116
14403,1981,16.18744
14404,1981,4.04686
14405,1981,0.0
14406,1981,0.0
14407,1981,0.0
14408,1981,0.809372
14409,1981,0.404686
14410,1981,4.04686
14411,1981,0.404686
14412,1981,0.0
14413,1981,360.69258493999996
14414,1981,0.0
14415,1981,0.0
14416,1981,10.11715
14417,1981,0.0
14418,1981,0.0
14419,1981,0.0
14420,1981,0.0
14421,1981,0.0
14422,1981,0.404686
14423,1981,1.618744
14424,1981,121.4058
14425,1981,234.29700656
14426,1981,0.0
14427,1981,0.809372
14428,1981,5.260918
14429,1981,0.0
14430,1981,0.0
14431,1981,0.0
14432,1981,0.0
14433,1981,0.0
14434,1981,1.214058
14435,1981,0.0
14436,1981,0.0
14437,1981,0.404686
14438,1981,40.4686
14439,1981,0.0
14440,1981,0.0
14441,1981,0.0
14442,1981,62.72633
14443,1981,0.0
14444,1981,116.549568
14445,1981,2.832802
14446,1981,0.0
14447,1981,56.65604
14448,1981,0.0
14449,1981,0.404686
14450,1981,25.899904
14451,1981,0.0
14452,1981,0.0
14453,1981,4.04686
14454,1981,0.0
14455,1981,4.856232
14456,1981,16.592126
14457,1981,0.404686
14458,1981,0.809372
14459,1981,20.2343
14460,1981,0.404686
14461,1981,0.0
14462,1981,0.0
14463,1981,1.214058
14464,1981,0.404686
14465,1981,3.237488
14466,1981,2.02343
14467,1981,0.0
14468,1981,0.404686
14469,1981,0.0
14470,1981,1.214058
14471,1981,0.0
14472,1981,0.0
14473,1981,0.809372
14474,1981,167.94469
14475,1981,0.0
14476,1981,14.16401
14477,1981,0.0
14478,1981,0.0
14479,1981,0.0
14480,1981,0.404686
14481,1981,4.856232
14482,1981,0.0
14483,1981,0.809372
14484,1981,0.809372
14485,1981,0.404686
14486,1981,0.0
14487,1981,0.0
14488,1981,0.0
14489,1981,0.0
14490,1981,0.0
14491,1981,0.404686
14492,1981,0.809372
14493,1981,3.237488
14494,1981,0.0
14495,1981,0.0
14496,1981,19.424928
14497,1981,0.404686
14498,1981,2.428116
14499,1981,1.214058
14500,1981,3.237488
14501,1981,0.0
14502,1981,0.809372
14503,1981,0.0
14504,1981,0.404686
14505,1981,0.809372
14506,1981,0.404686
14507,1981,3.237488
14508,1981,2.428116
14509,1981,0.0
14510,1981,0.404686
14511,1981,0.809372
14512,1981,0.0
14513,1981,0.0
14514,1981,0.0
14515,1981,10.926522
14516,1981,1.214058
14517,1981,0.809372
14518,1981,0.0
14519,1981,0.404686
14520,1981,0.0
14521,1981,0.809372
14522,1981,0.0
14523,1981,0.0
14524,1981,0.0
14525,1981,0.0
14526,1981,2.02343
14527,1981,0.809372
14528,1981,0.0
14529,1981,3.237488
14530,1981,0.404686
14531,1981,1.214058
14532,1981,0.0
14533,1981,0.404686
14534,1981,0.0
14535,1981,0.0
14536,1981,0.0
14537,1981,0.0
14538,1981,0.0
14539,1981,0.0
14540,1981,0.0
14541,1981,0.0
14542,1981,0.0
14543,1981,0.0
14544,1981,0.0
14545,1981,0.0
14546,1981,0.0
14547,1981,0.809372
14548,1981,0.0
14549,1981,0.0
14550,1981,0.0
14551,1981,0.0
14552,1981,0.0
14553,1981,0.0
14554,1981,0.0
14555,1981,0.0
14556,1981,0.0
14557,1981,0.0
14558,1981,2.428116
14559,1981,0.0
14560,1981,0.0
14561,1981,0.0
14562,1981,0.809372
14563,1981,0.0
14564,1981,0.0
14565,1981,0.404686
14566,1981,0.0
14567,1981,0.809372
14568,1981,0.0
14569,1981,0.0
14570,1981,0.0
14571,1981,0.0
14572,1981,0.404686
14573,1981,0.0
14574,1981,0.0
14575,1981,0.809372
14576,1981,0.0
14577,1981,1.214058
14578,1981,0.0
14579,1981,40.4686
14580,1981,16.18744
14581,1981,1.618744
14582,1981,24.28116
14583,1981,0.0
14584,1981,1.214058
14585,1981,56.65604
14586,1981,0.404686
14587,1981,2.02343
14588,1981,0.0
14589,1981,0.0
14590,1981,0.0
14591,1981,0.0
14592,1981,0.404686
14593,1981,0.0
14594,1981,0.0
14595,1981,0.0
14596,1981,0.0
14597,1981,0.0
14598,1981,0.0
14599,1981,0.0
14600,1981,0.0
14601,1981,0.404686
14602,1981,0.0
14603,1981,8.09372
14604,1981,0.809372
14605,1981,0.404686
14606,1981,0.404686
14607,1981,1.618744
14608,1981,0.0
14609,1981,0.404686
14610,1981,0.0
14611,1981,0.0
14612,1981,0.0
14613,1981,0.0
14614,1981,0.0
14615,1981,0.0
14616,1981,26.30459
14617,1981,0.0
14618,1981,0.0
14619,1981,0.0
14620,1981,0.0
14621,1981,0.0
14622,1981,0.0
14623,1981,0.0
14624,1981,0.0
14625,1981,0.0
14626,1981,0.0
14627,1981,0.0
14628,1981,0.0
14629,1981,0.0
14630,1981,0.0
14631,1981,0.0
14632,1981,0.0
14633,1981,0.0
14634,1981,0.0
14635,1981,0.0
14636,1981,0.0
14637,1981,0.0
14638,1981,0.404686
14639,1981,6.07029
14640,1981,0.0
14641,1981,0.0
14642,1981,0.0
14643,1981,0.0
14644,1981,0.0
14645,1981,0.0
14646,1981,0.0
14647,1981,0.0
14648,1981,0.0
14649,1981,0.0
14650,1981,0.0
14651,1981,0.0
14652,1981,0.0
14653,1981,0.0
14654,1981,0.0
14655,1981,0.0
14656,1981,0.0
14657,1981,2.428116
14658,1981,0.404686
14659,1981,0.0
14660,1981,0.0
14661,1981,0.0
14662,1981,0.0
14663,1981,0.0
14664,1981,0.0
14665,1981,0.0
14666,1981,0.809372
14667,1981,0.0
14668,1981,0.0
14669,1981,0.0
14670,1981,0.0
14671,1981,0.0
14672,1981,0.0
14673,1981,0.0
14674,1981,0.0
14675,1981,0.0
14676,1981,0.0
14677,1981,0.0
14678,1981,0.0
14679,1981,0.0
14680,1981,0.0
14681,1981,0.0
14682,1981,0.0
14683,1981,0.0
14684,1981,0.0
14685,1981,4.856232
14686,1981,0.0
14687,1981,0.0
14688,1981,0.404686
14689,1981,0.0
14690,1981,0.0
14691,1981,0.0
14692,1981,1.618744
14693,1981,4.04686
14694,1981,0.809372
14695,1981,31.160822
14696,1981,2.428116
14697,1981,16.996812
14698,1981,2.02343
14699,1981,1.618744
14700,1981,0.404686
14701,1981,0.0
14702,1981,0.0
14703,1981,1.214058
14704,1981,0.0
14705,1981,0.0
14706,1981,0.0
14707,1981,0.0
14708,1981,0.0
14709,1981,0.0
