"LAT","LONG","FIRENUMBER","FOREST","DISTRICT","YEAR","FIRENO","SIZECLAS","LS","SECTION","TWNSHIP","RANGE","MER","FORAREA","OWNSHIP","GENCAUSE","SPECAUSE","CAUSECLA","AGENCY","LOOKOUT","REPTD","TWDVEHI","FWDVEHI","TKEDVEHI","HCOPTER","FW","WALK","OTHERS","HRSTART","DAY","MON","HRDISC","DDAY","DMON","DISCTIME","REPDTIME","CREWSTAR","CREWBGN","CONTROL","EXTINGSED","PRIFUEL","SECFUEL","COVER","GFIREWX","OFIREWX","WINDIR","WINDVEL","WINDCHAR","ADMC","FWI","MEN","DOZERS","FWBOMBER","HEL","POWPUMPS","TANKERS","OTHER","MAXNOMEN","DISSIZE","IASIZE","RFAREA","CROWN","PRIVATE","TOTAL","MERAC","YCAC","YDAC","YMAC","POTAC","NOPOTAC","MFBM","CCORDS","DCORDS","DSANT","PRODV","PPV","SUPCOST"
53.6592,-116.0365,"DE4-002-82","E","4",82,2,3,"04",17,54,14,5,1,1,4,19,2,9,NA,2,38,0,0,0,0,0,0,111,2,5,113,2,5,2,2,2,10,71,602,2,9,2,1,1,4,17,0,0,0,30,0,0,1,2,1,0,55,1,9,0,14,2,16,0,0,0,0,0,14,0,0,0,0,0,0,0
53.5391,-116.9583,"DE4-003-82","E","4",82,3,2,"15",36,52,21,5,3,4,4,19,2,1,"MB",2,0,0,0,0,0,0,0,147,2,5,152,2,5,4,1,1,2,2,178,2,0,7,1,1,4,17,0,0,0,17,0,0,0,0,0,0,21,5,9,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7973,-116.159,"DE4-004-82","E","4",82,4,1,"09",33,55,15,5,1,1,8,4,8,1,"AN",2,27,0,0,0,0,0,0,0,2,5,168,2,5,0,2,2,1,1,174,0,0,0,1,1,2,10,2,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5536,-116.5405,"DE4-005-82","E","4",82,5,2,"15",2,53,18,5,3,4,4,19,2,1,"AN",2,8,0,0,0,0,0,0,152,3,5,153,3,5,1,1,1,1,2,10,2,0,0,1,1,7,20,0,0,0,7,0,0,0,0,0,1,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6955,-116.1473,"DE4-006-82","E","4",82,6,4,"10",28,54,15,5,3,4,2,4,1,7,NA,2,20,0,0,0,0,0,0,130,5,5,135,5,5,5,2,2,8,3,435,2,1,7,1,1,8,99,2,0,0,3,0,0,0,0,0,0,3,5,240,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0
53.43,-116.4052,"DE4-007-82","E","4",82,7,1,"05",26,51,17,5,1,1,9,27,8,1,"AN",1,0,0,0,17,0,0,0,130,10,5,152,10,5,22,1,12,2,152,720,4,9,2,1,1,5,7,1,14,6,3,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5682,-116.4607,"DE4-008-82","E","4",82,8,1,"16",8,53,17,5,1,1,4,14,1,2,NA,2,1,0,0,0,0,0,0,150,13,5,152,13,5,2,1,1,1,1,1,2,0,0,1,1,8,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6301,-116.3315,"DE4-009-82","E","4",82,9,2,"04",5,54,16,5,3,4,8,7,8,7,NA,1,0,0,0,0,0,0,11,142,13,5,143,13,5,2,1,2,2,1,4,2,6,7,1,1,1,5,0,0,1,3,0,0,0,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5791,-116.0675,"DE4-010-82","E","4",82,10,2,"09",13,53,15,5,1,4,2,7,5,7,NA,2,24,0,0,0,0,0,0,140,13,5,150,13,5,10,1,1,3,32,197,2,3,2,1,1,4,7,0,13,0,7,0,0,0,1,0,0,8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5573,-116.7924,"DE4-011-82","E","4",82,11,2,"03",7,53,19,5,3,4,8,22,3,7,NA,1,0,0,0,0,0,0,27,140,14,5,145,14,5,5,1,1,3,2,177,2,6,0,1,1,0,0,0,80,4,14,0,0,0,0,1,0,16,2,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7355,-117.113,"DE4-012-82","E","4",82,12,1,"06",7,55,21,5,1,1,1,1,0,9,NA,3,0,0,0,0,0,0,1,150,13,5,175,14,5,265,5,1,1,1,24,9,5,2,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.55,-116.4116,"DE4-013-82","E","4",82,13,2,"09",3,53,17,5,3,4,2,4,3,7,NA,1,0,0,0,0,0,0,7,187,17,5,190,17,5,2,4,1,2,1,5,2,6,0,1,1,3,18,0,0,6,1,0,0,0,0,1,0,6,3,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5354,-116.9031,"DE4-014-82","E","4",82,14,2,"09",32,52,20,5,1,1,4,19,4,1,"AN",2,32,0,0,0,0,0,0,182,24,5,183,24,5,2,1,1,4,5,140,2,6,0,1,1,7,10,2,18,2,11,0,0,0,0,1,0,19,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,554,0,0
53.6883,-116.9523,"DE4-015-82","E","4",82,15,2,"01",25,54,21,5,1,1,6,11,5,9,NA,3,0,0,0,0,0,0,1,170,28,5,195,28,5,25,1,1,1,7,597,5,2,1,1,1,3,2,0,25,9,2,0,0,0,0,0,1,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,43,0,0
53.5827,-116.5099,"DE4-016-82","E","4",82,16,1,"16",13,53,18,5,3,4,2,4,1,7,NA,2,0,0,0,0,0,0,1,205,31,5,206,31,5,1,1,1,1,6,200,2,0,0,1,1,7,5,0,37,19,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5791,-116.4668,"DE4-017-82","E","4",82,17,2,"10",17,53,17,5,1,1,8,22,3,2,NA,3,1,0,0,0,0,0,0,177,1,6,181,1,6,3,1,1,1,22,215,2,3,0,1,1,2,20,0,39,19,4,0,0,0,1,0,0,28,2,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
53.8664,-116.8095,"DE4-018-82","E","4",82,18,1,"07",30,56,19,5,1,1,1,1,0,3,NA,3,0,0,0,40,0,0,0,150,2,6,155,2,6,5,1,2,2,1,7,1,0,1,5,5,1,10,0,43,14,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.8482,-116.8281,"DE4-019-82","E","4",82,19,1,"01",24,56,20,5,1,1,1,1,0,3,NA,3,0,0,0,44,0,0,0,150,2,6,155,2,6,5,2,2,7,2,1,1,0,1,5,5,1,10,0,43,14,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.8445,-116.9582,"DE4-020-82","E","4",82,20,2,"15",18,56,20,5,1,1,1,1,0,4,NA,2,0,0,0,45,0,0,0,150,3,6,154,3,6,4,1,1,4,10,422,2,3,1,1,1,0,8,1,27,11,0,0,0,0,0,4,0,17,2,5,0,6,0,6,6,0,0,0,0,0,0,0,0,0,61,0,0
53.6373,-116.2762,"DE4-021-82","E","4",82,21,1,"11",3,54,16,5,1,1,6,11,5,7,NA,3,17,2,0,0,0,1,0,190,6,6,200,6,6,10,5,105,6,1,7,9,7,1,1,1,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6846,-116.9459,"DE4-022-82","E","4",82,22,1,"13",19,54,20,5,1,1,1,1,0,7,NA,2,43,0,0,0,0,0,0,0,12,6,105,14,6,0,2,2,10,1,219,1,6,1,1,1,4,3,0,0,5,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7827,-116.9952,"DE4-023-82","E","4",82,23,1,"12",25,55,21,5,1,1,1,1,0,4,NA,3,0,0,0,42,0,0,0,0,12,6,158,14,6,0,1,6,7,1,167,1,9,2,1,1,0,0,0,0,0,5,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7718,-116.8342,"DE4-024-82","E","4",82,24,2,"15",24,55,20,5,1,1,1,1,0,4,NA,3,0,0,0,10,0,0,0,0,14,6,181,14,6,0,2,1,4,5,147,4,1,1,1,1,8,5,2,88,5,2,0,0,0,1,0,0,9,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53.7355,-116.4625,"DE4-025-82","E","4",82,25,1,"07",9,55,17,5,1,1,1,1,0,1,"TO",3,0,0,0,17,116,1,0,174,15,6,174,15,6,1,1,5,3,14,135,1,9,2,1,1,8,5,0,37,20,4,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7355,-116.4625,"DE4-026-82","E","4",82,26,1,"07",9,55,17,5,1,1,1,1,0,1,"TO",3,0,0,0,17,0,1,0,174,15,6,175,15,6,1,1,5,4,14,135,1,9,2,1,1,0,0,0,0,20,4,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5464,-116.7739,"DE4-027-82","E","4",82,27,1,"05",5,53,19,5,1,1,6,11,8,7,NA,2,24,0,0,0,0,0,0,70,17,6,110,17,6,40,7,1,12,1,19,9,0,1,1,1,0,0,0,0,11,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5719,-116.651,"DE4-028-82","E","4",82,28,1,"04",18,53,18,5,1,1,0,10,2,7,NA,1,0,16,0,0,0,0,0,95,19,6,99,19,6,4,1,1,3,1,2,2,0,0,1,1,1,15,2,49,18,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5209,-116.5159,"DE4-029-82","E","4",82,29,6,"10",25,52,18,5,1,1,6,11,5,7,NA,1,0,14,0,0,0,0,0,230,18,6,107,19,6,117,5,1,3,1,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.87,-116.6482,"DE4-030-82","E","4",82,30,1,"12",29,56,18,5,1,1,1,1,0,1,"MB",3,0,0,0,32,0,1,0,184,19,6,185,19,6,1,1,1,4,2,149,4,3,1,6,6,8,12,2,0,10,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5282,-116.7371,"DE4-031-82","E","4",82,31,2,"02",33,52,19,5,3,4,1,1,0,1,"AN",2,0,0,0,18,0,0,0,157,20,6,160,20,6,33,3,2,2,33,134,1,3,1,6,1,3,2,0,44,33,4,0,0,1,1,0,0,15,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6883,-116.2823,"DE4-032-82","E","4",82,32,1,"04",27,54,16,5,3,4,1,1,0,7,NA,4,0,0,0,0,0,1,0,150,20,6,160,20,6,10,1,1,1,9,8,3,6,0,1,1,0,0,0,49,22,8,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5573,-116.7924,"DE4-033-82","E","4",82,33,1,"03",7,53,19,5,3,4,8,2,8,7,NA,1,25,0,0,0,0,0,0,45,21,6,48,21,6,3,2,25,5,19,95,0,0,0,1,1,7,5,0,44,3,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6991,-116.9644,"DE4-034-82","E","4",82,34,1,"14",25,54,21,5,1,1,1,1,0,5,NA,2,0,0,0,30,0,1,0,0,20,6,107,21,6,0,1,2,7,1,49,1,9,1,1,3,8,10,2,0,6,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3541,-116.1243,"DE4-035-82","E","4",82,35,1,"01",33,50,15,5,1,1,1,1,0,4,NA,2,0,0,0,36,0,0,0,170,21,6,171,21,6,1,1,2,7,1,5,1,0,1,3,3,6,2,0,0,3,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7755,-116.6112,"DE4-036-82","E","4",82,36,1,"02",28,55,18,5,1,1,1,1,0,9,NA,2,31,0,0,0,0,0,0,130,12,7,132,12,7,2,2,1,7,1,7,1,2,0,2,2,8,17,0,57,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6518,-116.6203,"DE4-037-82","E","4",82,37,1,"11",8,54,18,5,3,4,1,1,0,4,NA,2,0,0,0,13,0,0,0,155,29,7,157,29,7,2,1,4,2,1,1,1,9,1,1,1,7,9,0,89,9,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5464,-116.9398,"DE4-038-82","E","4",82,38,1,"06",6,53,20,5,1,1,1,1,0,8,NA,3,35,0,0,0,0,0,0,155,29,7,167,29,7,12,2,1,4,1,5,9,0,2,6,6,7,9,0,60,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5682,-116.0611,"DE4-039-82","E","4",82,39,1,"13",7,53,14,5,3,4,0,25,8,9,NA,3,27,0,0,0,0,0,0,165,9,8,170,9,8,5,7,2,4,1,4,6,9,0,1,1,4,8,0,0,9,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
57.7645,-115.6381,"DF1-001-82","F","1",82,1,1,"05",18,101,10,5,1,1,8,28,7,2,NA,1,67,0,0,0,0,0,0,0,15,1,110,30,3,0,1,214,26,2,2,9,7,1,1,1,3,5,2,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
58.3874,-114.5375,"DF1-002-82","F","1",82,2,2,"00",23,108,4,5,3,2,9,27,3,4,NA,3,0,0,0,0,0,1,0,115,21,4,120,21,4,5,1,17,1,1,234,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
58.402,-114.5375,"DF1-003-82","F","1",82,3,2,"00",26,108,4,5,3,4,7,27,3,4,NA,1,0,0,0,0,0,0,1,115,21,4,120,21,4,5,1,17,1,1,231,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58.4438,-116.2636,"DF1-004-82","F","1",82,4,3,"01",9,109,14,5,1,4,2,4,1,7,NA,2,0,20,0,0,0,0,0,135,1,5,140,1,5,5,10,1,4,20,10,2,3,0,1,1,4,20,2,14,12,3,0,0,0,1,0,0,9,1,15,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,192
58.5237,-115.1614,"DF1-005-82","F","1",82,5,3,"11",6,110,7,5,1,1,8,22,3,1,"FG",4,0,0,0,0,0,0,0,145,1,5,152,1,5,7,1,3,15,4,2,2,1,0,1,1,4,5,0,14,12,7,0,0,0,0,0,0,8,5,20,0,21,0,21,0,0,0,0,0,21,0,0,0,0,0,0,449
57.4282,-115.335,"DF1-006-82","F","1",82,6,2,"00",23,97,9,5,1,1,0,28,7,1,"TT",1,0,120,0,0,0,0,0,145,1,5,147,1,5,2,1,2,13,42,165,6,9,1,1,1,8,10,0,0,0,3,1,0,0,1,0,0,12,1,5,0,5,0,5,5,0,0,0,0,0,0,0,0,0,1460,0,0
58.0263,-116.5859,"DF1-007-82","F","1",82,7,4,"06",16,104,16,5,3,4,6,11,5,7,NA,1,4,0,0,0,0,0,0,155,20,5,160,20,5,5,17,1,3,632,250,4,2,0,1,1,6,20,2,32,20,4,1,0,0,0,0,0,29,10,15,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,9837
58.3438,-115.7925,"DF1-008-82","F","1",82,8,2,"00",5,108,11,5,3,4,2,5,3,7,NA,1,0,0,0,0,0,0,1,150,18,5,130,21,5,700,30,1,1,35,844,9,7,0,1,1,7,17,0,0,18,0,0,0,0,0,0,1,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99
58.3293,-116.1834,"DF1-009-82","F","1",82,9,2,"00",36,107,14,5,3,4,6,11,5,1,"BF",2,10,0,0,0,0,0,0,180,21,5,185,21,5,5,1,2,2,11,675,2,5,0,1,1,5,10,0,24,20,9,0,0,0,1,0,0,10,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,473
58.4474,-115.6423,"DF1-010-82","F","1",82,10,1,"05",8,109,10,5,1,1,5,14,2,7,NA,1,0,0,0,0,0,0,1,193,24,5,197,24,5,3,1,2,1,7,614,2,4,0,1,1,7,20,2,0,29,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
58.5183,-115.0953,"DF1-011-82","F","1",82,11,1,"00",4,110,7,5,3,4,3,28,2,1,"FG",1,0,100,0,0,0,0,0,140,27,4,153,25,5,6973,1,7,10,1,6,9,7,0,1,1,8,10,0,0,10,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
58.3598,-119.7945,"DF1-012-82","F","1",82,12,3,"07",8,108,11,6,3,4,2,5,1,1,"FG",1,35,17,0,0,0,0,0,180,25,5,181,25,5,1,1,2,5,19,622,1,3,1,1,1,7,21,0,0,30,13,2,0,0,1,0,0,24,10,10,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,12142
58.4892,-116.0156,"DF1-013-82","F","1",82,13,2,"00",25,109,13,5,3,4,2,28,3,1,"BF",1,22,0,0,0,0,0,0,140,27,5,168,27,5,28,2,2,3,11,413,9,4,0,1,1,4,12,0,0,8,1,0,0,0,0,0,0,9,1,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,230
58.0536,-115.6093,"DF1-014-82","F","1",82,14,4,"00",29,104,10,5,3,2,6,11,5,1,"BF",2,1,0,0,0,0,0,0,210,28,5,129,29,5,159,1,2,2,181,315,2,6,7,1,1,0,12,1,35,13,10,0,0,0,0,0,0,8,1,20,0,190,0,190,0,0,0,0,0,190,0,0,0,0,0,0,3098
57.95,-117.083,"DF1-015-82","F","1",82,15,2,"03",21,103,19,5,1,1,1,1,0,4,NA,2,0,0,0,38,0,0,0,200,30,5,102,1,6,142,1,2,3,12,32,9,1,0,1,1,3,12,0,0,24,12,0,0,1,1,0,0,12,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,935
58.9108,-115.2752,"DF1-016-82","F","1",82,16,1,"00",21,114,8,5,1,1,1,1,0,2,NA,2,0,0,0,2,0,0,0,217,2,6,218,2,6,1,1,2,2,5,109,9,1,4,1,1,0,0,0,0,5,8,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
58.2371,-116.3718,"DF1-017-82","F","1",82,17,2,"13",26,106,15,5,3,4,2,5,1,7,NA,2,0,35,0,0,0,0,0,130,5,6,145,5,6,15,5,5,7,24,177,2,6,1,1,1,8,10,2,98,24,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,637
58.3874,-115.1231,"DF1-018-82","F","1",82,18,1,"00",20,108,7,5,1,1,6,11,3,1,"FG",2,0,0,0,115,0,0,0,0,5,6,187,6,6,0,1,6,8,2,132,9,6,1,1,1,6,10,0,42,12,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311
58.4311,-116.2392,"DF1-019-82","F","1",82,19,1,"00",3,109,14,5,1,4,6,11,5,7,NA,3,10,0,0,0,0,0,0,202,6,6,205,6,6,2,1,2,4,5,2,6,9,0,1,1,1,6,0,0,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
59.1289,-114.7191,"DF1-020-82","F","1",82,20,2,"00",2,117,5,5,1,1,1,1,0,1,"WZ",2,0,0,0,0,150,0,0,180,10,6,153,11,6,213,1,1,6,32,145,8,1,1,2,2,7,14,0,0,15,0,0,0,0,0,1,1,3,1,5,0,5,0,5,5,0,0,0,0,0,0,0,0,0,390,0,8087
59.4051,-114.6115,"DF1-021-82","F","1",82,21,1,"00",9,120,4,5,1,1,1,1,0,3,NA,2,0,0,0,151,0,0,0,150,11,6,161,11,6,11,1,1,4,2,147,8,1,1,2,1,7,14,0,35,15,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
59.287,-114.1107,"DF1-022-82","F","1",82,22,2,"04",33,118,1,5,1,1,1,1,0,1,"WZ",2,0,0,0,0,1,0,0,150,11,6,150,11,6,1,1,1,25,24,241,8,1,1,2,2,7,14,0,35,15,0,0,0,0,0,1,1,13,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,234,0,5644
59.2906,-114.0966,"DF1-023-82","F","1",82,23,2,"07",33,118,1,5,1,1,1,1,0,1,"WZ",2,0,0,0,0,0,0,1,150,11,6,150,11,6,1,1,1,24,25,241,8,1,1,1,1,7,14,0,23,15,0,0,0,0,0,1,0,5,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,234,0,4862
59.2978,-114.1107,"DF1-024-82","F","1",82,24,2,"13",33,118,1,5,1,1,1,1,0,4,NA,2,0,0,0,0,189,0,0,150,11,6,163,11,6,7,1,1,8,27,135,8,1,1,2,2,7,14,0,35,15,0,0,0,0,0,1,0,3,3,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,234,0,4324
58.5328,-116.1271,"DF1-025-82","F","1",82,25,3,"00",8,110,13,5,3,4,2,5,1,2,NA,1,0,18,0,0,0,0,0,160,11,6,182,11,6,22,1,1,4,42,105,4,2,0,1,1,8,5,0,0,32,7,0,0,0,1,0,0,9,20,30,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,460
57.8063,-114.4452,"DF1-026-82","F","1",82,26,4,"00",32,101,3,5,1,1,1,1,0,1,"WU",2,0,0,0,0,170,0,0,10,12,6,118,12,6,108,1,6,7,526,507,9,1,4,1,1,3,14,0,95,33,0,0,0,0,0,1,0,28,3,5,0,333,0,333,130,0,0,0,0,203,0,0,0,0,18980,0,0
58.8527,-114.8527,"DF1-027-82","F","1",82,27,5,"00",36,113,6,5,1,1,1,1,0,4,NA,2,0,0,0,30,0,0,0,120,12,6,127,12,6,7,1,1,2,2442,1378,1,9,1,1,1,6,5,0,0,1,7,0,0,1,0,0,0,31,0,25,0,25981.33,0,25981.33,4720,0,0,0,15080,200,0,0,0,0,556120,618280,62920
58.5183,-114.8722,"DF1-028-82","F","1",82,28,2,"00",2,110,6,5,1,1,1,1,0,4,NA,3,0,0,0,26,0,0,0,10,12,6,127,12,6,117,1,2,2,67,382,1,6,4,1,1,2,10,0,88,25,3,0,0,1,0,0,0,14,2,3,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1058
57.69,-114.9101,"DF1-029-82","F","1",82,29,2,"00",21,100,6,5,1,1,1,1,0,4,NA,2,0,0,0,26,0,0,0,10,12,6,127,12,6,117,1,7,3,82,215,1,0,4,1,1,2,10,0,88,25,5,5,0,1,1,0,0,11,4,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,184,0,2398
57.9373,-114.3942,"DF1-031-82","F","1",82,31,4,"00",15,103,3,5,1,1,1,1,0,1,"LA",2,0,0,0,0,0,0,99,10,12,6,121,12,6,111,1,3,11,555,838,9,1,4,1,1,2,10,0,88,25,0,0,0,0,0,4,0,29,5,5,0,260,0,260,30,0,0,0,0,230,0,0,0,0,1470,0,40550
57.5009,-114.0077,"DF1-032-82","F","1",82,32,3,"00",13,98,1,5,1,1,1,1,0,1,"JE",2,0,0,0,20,0,0,0,30,12,6,132,12,6,102,1,1,2,764,375,1,9,4,1,1,2,10,0,88,25,8,0,0,1,0,0,0,11,1,20,0,60,0,60,0,0,0,0,0,60,0,0,0,0,0,0,2673
59.0126,-114.5199,"DF1-034-82","F","1",82,34,5,"00",25,115,4,5,1,1,1,1,0,1,"WZ",3,0,0,0,48,0,0,0,10,12,6,146,12,6,136,1,1,4,13419,2200,1,8,1,1,1,4,10,0,39,1,7,0,0,1,0,0,0,34,1,20,0,26428.09,0,26428.09,0,0,0,0,27200,0,0,0,0,0,1115200,0,173303
57.6464,-114.9648,"DF1-035-82","F","1",82,35,5,"00",6,100,6,5,1,1,1,1,0,1,"WU",2,0,0,0,48,0,0,0,150,12,6,152,12,6,2,1,4,4,10797,6400,1,9,1,1,1,1,12,0,0,22,8,0,0,1,1,0,0,240,1,20,0,152988.99,0,152988.99,116910,0,0,0,2557,34426,1429965,1183343,1292952,0,22263845,104535,1880346
59.0417,-115.2881,"DF1-037-82","F","1",82,37,3,"00",4,116,8,5,1,1,1,1,0,1,"FG",2,0,0,0,0,120,0,0,170,12,6,175,12,6,5,1,8,2,242,185,1,8,1,1,1,4,10,0,39,81,0,0,0,0,0,1,1,1,20,20,0,20,0,20,20,0,0,0,0,0,0,0,0,0,1561,0,5368
59.0417,-115.2881,"DF1-038-82","F","1",82,38,5,"00",4,116,8,5,1,1,1,1,0,1,"FG",2,0,0,0,10,0,0,0,170,12,6,175,12,6,5,1,8,21,975,470,1,4,1,1,1,4,10,0,39,1,25,0,0,2,0,0,0,137,1,200,0,2049.2,0,2049.2,0,0,0,0,1500,0,0,0,0,0,69000,0,87570
57.4573,-114.3057,"DF1-039-82","F","1",82,39,5,"00",31,97,2,5,1,1,1,1,0,4,NA,3,0,0,0,45,0,0,0,30,12,6,137,12,6,107,1,202,10,118,2785,4,3,1,1,1,4,0,0,0,15,8,0,0,1,2,0,0,66,2,5,0,1804.32,0,1804.32,1800,0,0,0,0,0,0,0,0,0,87288,0,198672
59.2452,-114.6337,"DF1-040-82","F","1",82,40,5,"00",17,118,4,5,1,1,1,1,0,1,"WZ",3,0,0,0,48,0,0,0,144,13,6,145,13,6,1,1,5,5462,1420,730,1,9,0,3,1,4,14,0,0,24,6,0,0,1,0,0,0,26,1,4300,0,4840.69,0,4840.69,0,0,0,0,4344,0,0,0,0,0,338832,0,30196
59.3615,-115.2151,"DF1-041-82","F","1",82,41,2,"00",25,119,8,5,1,1,1,1,0,1,"WZ",2,0,0,0,50,0,0,0,185,12,6,151,13,6,105,1,8,4,17,160,9,1,1,1,1,8,11,0,53,18,4,0,0,1,0,0,0,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,46,0,2406
57.8354,-116.1954,"DF1-042-82","F","1",82,42,1,"00",10,102,14,5,1,1,1,1,0,1,"BF",3,0,0,0,60,0,0,0,220,12,6,167,13,6,187,1,1,7,25,372,9,6,4,1,1,5,15,0,93,41,8,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5970
57.9518,-117.0727,"DF1-043-82","F","1",82,43,2,"00",21,103,19,5,1,1,1,1,0,1,"HH",3,0,0,0,30,0,0,0,230,12,6,145,14,6,395,1,2,4,2,177,1,9,1,1,1,6,12,0,97,19,8,0,0,1,0,1,0,11,1,2,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,10698
